uid,namedLocation,domainID,siteID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startCollectDate,endCollectDate,testedDate,testingVialID,deprecatedVialID,dnaSampleID,dnaSampleCode,sampleCondition,testProtocolVersion,testMethod,testResult,testPathogenName,taxonID,testNumber,finalResult,batchID,cqValue,locus,percentIdentity,sequenceDatabase,sequenceDatabaseID,extractDepleted,remarks,testedBy,laboratoryName,publicationDate,release
ea630f33-731d-4cd0-aa67-76d44a4a1980,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.05,NA,WOOD.2020.24.AEDDOR.F.T.05.DNA,QM00000004382,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
9c24abb7-63dc-4058-b30f-a7f9bca237fc,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.01,NA,WOOD.2020.24.AEDDOR.F.T.01.DNA,QM00000004378,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
11cc4c77-6da5-4668-87ee-e523c08b3320,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.04,NA,WOOD.2020.24.AEDDOR.F.T.04.DNA,QM00000004381,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
796b3e9f-3c04-4fa7-91a1-310c32a5a363,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.02,NA,WOOD.2020.24.AEDDOR.F.T.02.DNA,QM00000004379,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
455227a8-38ef-4cbf-a426-5ba097c19574,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.04,NA,WOOD.2020.24.AEDDOR.F.T.04.DNA,QM00000004381,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
25581b99-5b10-4722-8d90-17c215d57494,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.06,NA,WOOD.2020.24.AEDDOR.F.T.06.DNA,QM00000004383,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
cb4571bd-35b7-410a-bcac-35c29a4ad166,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.05,NA,WOOD.2020.24.AEDDOR.F.T.05.DNA,QM00000004382,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
e3a6c92a-f415-4c0d-bb82-a28fb8b5f711,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.07,NA,WOOD.2020.24.AEDDOR.F.T.07.DNA,QM00000004384,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
93a76fc7-2364-46c3-8870-fb26552a377f,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.06,NA,WOOD.2020.24.AEDDOR.F.T.06.DNA,QM00000004383,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
de35cdd1-6962-4d16-89de-6f0d7177f5e8,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.07,NA,WOOD.2020.24.AEDDOR.F.T.07.DNA,QM00000004384,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
c3debd7d-2da6-4d26-aa9d-3ef522bca480,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.03,NA,WOOD.2020.24.AEDDOR.F.T.03.DNA,QM00000004380,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
433e28b8-d964-43ca-b5d2-8ad8528c782f,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.03,NA,WOOD.2020.24.AEDDOR.F.T.03.DNA,QM00000004380,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
96e653eb-5c7e-4722-a453-619b75dc7d29,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.01,NA,WOOD.2020.24.AEDDOR.F.T.01.DNA,QM00000004378,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
4a1fe5cc-e3df-4962-bf17-2cbdb167afb8,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.04,NA,WOOD.2020.24.AEDDOR.F.T.04.DNA,QM00000004381,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
ee6eabc6-07bb-4002-8c5d-dcda258e4284,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.05,NA,WOOD.2020.24.AEDDOR.F.T.05.DNA,QM00000004382,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
3203b182-5851-4d87-9fed-970f49547f48,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.06,NA,WOOD.2020.24.AEDDOR.F.T.06.DNA,QM00000004383,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
5a3537a1-f300-45ca-bf6f-0166e2b214a5,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.02,NA,WOOD.2020.24.AEDDOR.F.T.02.DNA,QM00000004379,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
3d68c23c-7fd9-41c5-8b99-f228d9bc890c,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-06-15T22:35:00Z,2020-06-16T23:33:00Z,2021-05-11T16:00:00Z,WOOD.2020.24.AEDDOR.F.T.01,NA,WOOD.2020.24.AEDDOR.F.T.01.DNA,QM00000004378,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T205039Z,RELEASE-2024
e007b18b-be7e-4a34-82ac-992ff222d4bf,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:10:00Z,2021-05-12T16:00:00Z,WOOD.2020.26.CULTAR.F.T.02,NA,WOOD.2020.26.CULTAR.F.T.02.DNA,QM00000004392,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate7_20210512,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
7852fc76-3165-41da-b9eb-dbcef8d44ffc,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:10:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.CULTAR.F.T.01,NA,WOOD.2020.26.CULTAR.F.T.01.DNA,QM00000004391,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
ca946c0e-583c-4965-bc19-1434c92541db,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:10:00Z,2021-05-12T16:00:00Z,WOOD.2020.26.CULTAR.F.T.02,NA,WOOD.2020.26.CULTAR.F.T.02.DNA,QM00000004392,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate7_20210512,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
f72accc1-b0bb-4863-8f16-dd3482b96276,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:10:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.CULTAR.F.T.01,NA,WOOD.2020.26.CULTAR.F.T.01.DNA,QM00000004391,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
9344de10-dbcc-4fd5-b6c3-6fe4fe66d5e9,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:10:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.CULTAR.F.T.01,NA,WOOD.2020.26.CULTAR.F.T.01.DNA,QM00000004391,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
214985b8-a553-465b-afcb-3e1e3636f28f,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:10:00Z,2021-05-12T16:00:00Z,WOOD.2020.26.CULTAR.F.T.02,NA,WOOD.2020.26.CULTAR.F.T.02.DNA,QM00000004392,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate7_20210512,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
d2b6d73e-6bd2-4732-a148-b84affb164a3,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.03,NA,WOOD.2020.26.AEDDOR.F.T.03.DNA,QM00000004389,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
286b1ce2-8112-4cc7-b6ea-86f8b8d296b6,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.04,NA,WOOD.2020.26.AEDDOR.F.T.04.DNA,QM00000004390,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
2b1c6535-3381-426a-b4c7-25bb9174e08e,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.01,NA,WOOD.2020.26.AEDDOR.F.T.01.DNA,QM00000004387,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
209299d4-50e7-4f20-a0b6-fb56795d26c8,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.02,NA,WOOD.2020.26.AEDDOR.F.T.02.DNA,QM00000004388,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
36a970d2-54a8-4553-beae-19d5e3a42928,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.04,NA,WOOD.2020.26.AEDDOR.F.T.04.DNA,QM00000004390,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
696fb3dc-b66c-4bd7-b722-3f9890da0b38,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.04,NA,WOOD.2020.26.AEDDOR.F.T.04.DNA,QM00000004390,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
8b65ed06-2744-4e6c-a6db-f2f63928d438,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.01,NA,WOOD.2020.26.AEDDOR.F.T.01.DNA,QM00000004387,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
cedc4c38-675b-4269-9325-4cb5b1caa9ad,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.02,NA,WOOD.2020.26.AEDDOR.F.T.02.DNA,QM00000004388,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,Alph_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
a3951fbe-37d4-4b17-b7b4-5a960bf1f311,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.03,NA,WOOD.2020.26.AEDDOR.F.T.03.DNA,QM00000004389,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,Orth_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
3b0a17eb-e84c-4ee0-80ed-99c958fe9ccb,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.02,NA,WOOD.2020.26.AEDDOR.F.T.02.DNA,QM00000004388,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
b753fb52-e05f-46ff-b275-aa5403066fc9,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.03,NA,WOOD.2020.26.AEDDOR.F.T.03.DNA,QM00000004389,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
4646908d-9441-470e-8c95-ff30f248425f,WOOD,D09,WOOD,NA,47.1282,-99.241334,WGS84,NA,590.9,NA,2020-07-01T00:56:00Z,2020-07-01T23:20:00Z,2021-05-11T16:00:00Z,WOOD.2020.26.AEDDOR.F.T.01,NA,WOOD.2020.26.AEDDOR.F.T.01.DNA,QM00000004387,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,Flav_Plate6_20210511,NA,NA,NA,NA,NA,N,NA,mej0Kf/62w0Qj9S0loo0XfKPvfCYWudP,University of Massachusetts Laboratory of Medical Zoology,20231227T214257Z,RELEASE-2024
