siteID,testResult,testPathogenName,taxonID,testResult_mos,collectDate
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-15T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-15T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-07-29T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-07-29T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-11T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-08-25T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-09T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-09T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-09T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2020-09-23T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2020-09-23T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-06-09T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-06-09T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-06-09T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-06-09T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-06-09T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-06-09T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-06-09T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-06-22T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-06-22T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-06-22T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-06-22T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-06-22T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-06-22T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-06T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-20T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-20T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-20T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-20T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-20T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-20T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Positive,Flavivirus sp.,FLAV1,1,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Dengue virus,DENV,0,2021-07-21T00:00:00Z
WOOD,Negative,Yellow fever virus,YFV,0,2021-07-21T00:00:00Z
WOOD,Negative,St. Louis encephalitis virus,SLEV,0,2021-07-21T00:00:00Z
WOOD,Positive,West Nile virus,WNV,1,2021-07-21T00:00:00Z
WOOD,Negative,Zika virus,ZIKAV,0,2021-07-21T00:00:00Z
WOOD,Negative,Cowbone Ridge virus,CRV,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Japanese encephalitis virus,JBEV,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-07-21T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-08-03T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-08-03T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-08-03T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-08-04T00:00:00Z
WOOD,Positive,Flavivirus sp.,FLAV1,1,2021-08-04T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-08-04T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-08-04T00:00:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,0,2021-08-04T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-08-04T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-08-04T00:00:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,0,2021-08-04T00:00:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,0,2021-08-04T00:00:00Z
WOOD,Positive,Flavivirus sp.,FLAV1,1,2021-08-04T00:00:00Z
