siteID,testResult,testPathogenName,taxonID,startCollectDate,endCollectDate
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T14:15:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T22:59:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-01T22:48:00Z,2019-07-02T23:28:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T14:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T14:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T14:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T14:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T14:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T14:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:10:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-16T23:05:00Z,2019-07-17T23:14:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T14:23:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T14:23:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T14:23:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:51:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Orthobunyavirus sp.,BUNV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Flavivirus sp.,FLAV1,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
WOOD,Negative,Alphavirus sp.,ALPHV,2019-07-30T22:16:00Z,2019-07-31T22:54:00Z
